"classified_image_id","roundness","tailedness","blockiness","curviness","deviation_from_usno1","graded","image_id","image_name","usdaclass_name","axial_length","max_diameter","lw_ratio","weight_oz","user_id","user_role"
7890,50,12,32,20,NULL,True,1890,"36f19c4f9de77a6281ac096e15e64368.bmp","U.S. No. 2","8.26","3.34","1.95","20.08",16,"Student"
3890,58,65,20,11,NULL,True,1890,"36f19c4f9de77a6281ac096e15e64368.bmp","U.S. No. 2","8.26","3.34","1.95","20.08",8,"Student"
5891,50,63,62,18,59,True,1891,"8b38ba6d6bd5bb18ff2d97604932b825.bmp","U.S. No. 1","5.95","3.03","1.82","12.29",12,"Student"
7891,59,60,61,29,59,True,1891,"8b38ba6d6bd5bb18ff2d97604932b825.bmp","U.S. No. 1","5.95","3.03","1.82","12.29",16,"Student"
1891,27,89,5,13,28,True,1891,"8b38ba6d6bd5bb18ff2d97604932b825.bmp","U.S. No. 1","5.95","3.03","1.82","12.29",4,"Breeder"
3891,37,25,0,9,35,True,1891,"8b38ba6d6bd5bb18ff2d97604932b825.bmp","U.S. No. 1","5.95","3.03","1.82","12.29",8,"Student"
3892,90,25,19,15,94,True,1892,"7c78ac0d2c4d34dea9020025636e1dc3.bmp","U.S. No. 1","3.41","2.76","1.05","5.25",8,"Student"
1892,100,0,100,0,24,True,1892,"7c78ac0d2c4d34dea9020025636e1dc3.bmp","U.S. No. 1","3.41","2.76","1.05","5.25",4,"Breeder"
7892,92,NULL,88,NULL,74,True,1892,"7c78ac0d2c4d34dea9020025636e1dc3.bmp","U.S. No. 1","3.41","2.76","1.05","5.25",16,"Student"
5892,81,77,60,39,35,True,1892,"7c78ac0d2c4d34dea9020025636e1dc3.bmp","U.S. No. 1","3.41","2.76","1.05","5.25",12,"Student"
7893,90,NULL,NULL,NULL,74,True,1893,"33d9cc174514cb70f00f0e98cf14e5c1.bmp","U.S. No. 1","3.33","2.4","1.27","4.72",16,"Student"
3893,62,25,30,6,35,True,1893,"33d9cc174514cb70f00f0e98cf14e5c1.bmp","U.S. No. 1","3.33","2.4","1.27","4.72",8,"Student"
1893,100,0,100,0,19,True,1893,"33d9cc174514cb70f00f0e98cf14e5c1.bmp","U.S. No. 1","3.33","2.4","1.27","4.72",4,"Breeder"
5893,71,23,66,8,26,True,1893,"33d9cc174514cb70f00f0e98cf14e5c1.bmp","U.S. No. 1","3.33","2.4","1.27","4.72",12,"Student"
5894,50,20,72,82,NULL,True,1894,"8d4ce9aea6bd1ddc74936e9408de21ad.bmp","U.S. No. 2","12.23","3.49","2.87","32.43",12,"Student"
3894,25,95,25,91,NULL,True,1894,"8d4ce9aea6bd1ddc74936e9408de21ad.bmp","U.S. No. 2","12.23","3.49","2.87","32.43",8,"Student"
1894,0,85,0,100,NULL,True,1894,"8d4ce9aea6bd1ddc74936e9408de21ad.bmp","U.S. No. 2","12.23","3.49","2.87","32.43",4,"Breeder"
7894,66,66,61,89,NULL,True,1894,"8d4ce9aea6bd1ddc74936e9408de21ad.bmp","U.S. No. 2","12.23","3.49","2.87","32.43",16,"Student"
1895,0,0,0,61,36,True,1895,"d932885fd70b4b7e4fdef45afa052c9c.bmp","U.S. No. 1","5.59","1.53","3.2","3.74",4,"Breeder"
3895,35,4,1,20,25,True,1895,"d932885fd70b4b7e4fdef45afa052c9c.bmp","U.S. No. 1","5.59","1.53","3.2","3.74",8,"Student"
5895,26,21,50,36,18,True,1895,"d932885fd70b4b7e4fdef45afa052c9c.bmp","U.S. No. 1","5.59","1.53","3.2","3.74",12,"Student"
7895,27,36,34,37,60,True,1895,"d932885fd70b4b7e4fdef45afa052c9c.bmp","U.S. No. 1","5.59","1.53","3.2","3.74",16,"Student"
3896,70,59,55,13,NULL,True,1896,"f57d20787242642a7306ddd16b4aaae8.bmp","U.S. No. 2","7.53","4.26","1.53","31.01",8,"Student"
1896,100,76,1,0,NULL,True,1896,"f57d20787242642a7306ddd16b4aaae8.bmp","U.S. No. 2","7.53","4.26","1.53","31.01",4,"Breeder"
5896,75,18,23,21,NULL,True,1896,"f57d20787242642a7306ddd16b4aaae8.bmp","U.S. No. 2","7.53","4.26","1.53","31.01",12,"Student"
7896,63,13,64,NULL,NULL,True,1896,"f57d20787242642a7306ddd16b4aaae8.bmp","U.S. No. 2","7.53","4.26","1.53","31.01",16,"Student"
3897,59,3,25,10,20,True,1897,"e59e645a7c9f2542433ee3fc90f9133e.bmp","U.S. No. 1","4.92","3.49","1.31","15.25",8,"Student"
7897,68,28,61,NULL,61,True,1897,"e59e645a7c9f2542433ee3fc90f9133e.bmp","U.S. No. 1","4.92","3.49","1.31","15.25",16,"Student"
1897,100,0,100,0,13,True,1897,"e59e645a7c9f2542433ee3fc90f9133e.bmp","U.S. No. 1","4.92","3.49","1.31","15.25",4,"Breeder"
5897,77,15,62,4,5,True,1897,"e59e645a7c9f2542433ee3fc90f9133e.bmp","U.S. No. 1","4.92","3.49","1.31","15.25",12,"Student"
7898,32,31,20,70,71,True,1898,"6e7cbced843f37c5ef20549adad79e50.bmp","U.S. No. 1","8.92","2.39","3.25","11.46",16,"Student"
1898,0,86,21,67,72,True,1898,"6e7cbced843f37c5ef20549adad79e50.bmp","U.S. No. 1","8.92","2.39","3.25","11.46",4,"Breeder"
5898,50,12,50,59,40,True,1898,"6e7cbced843f37c5ef20549adad79e50.bmp","U.S. No. 1","8.92","2.39","3.25","11.46",12,"Student"
3898,20,0,0,75,81,True,1898,"6e7cbced843f37c5ef20549adad79e50.bmp","U.S. No. 1","8.92","2.39","3.25","11.46",8,"Student"
7899,30,64,60,59,65,True,1899,"f6aae10bc523d70cc478c129342e5643.bmp","U.S. No. 1","5.08","2.31","1.82","6.11",16,"Student"
3899,40,25,9,9,35,True,1899,"f6aae10bc523d70cc478c129342e5643.bmp","U.S. No. 1","5.08","2.31","1.82","6.11",8,"Student"
1899,80,84,0,0,82,True,1899,"f6aae10bc523d70cc478c129342e5643.bmp","U.S. No. 1","5.08","2.31","1.82","6.11",4,"Breeder"
5899,59,50,57,40,42,True,1899,"f6aae10bc523d70cc478c129342e5643.bmp","U.S. No. 1","5.08","2.31","1.82","6.11",12,"Student"
3900,44,21,5,10,15,True,1900,"0a24b7c0914302f7219987d60aa6502a.bmp","U.S. No. 1","7.9","3.02","2.41","17.21",8,"Student"
5900,68,50,61,40,50,True,1900,"0a24b7c0914302f7219987d60aa6502a.bmp","U.S. No. 1","7.9","3.02","2.41","17.21",12,"Student"
1900,7,79,21,24,86,True,1900,"0a24b7c0914302f7219987d60aa6502a.bmp","U.S. No. 1","7.9","3.02","2.41","17.21",4,"Breeder"
7900,62,64,36,28,64,True,1900,"0a24b7c0914302f7219987d60aa6502a.bmp","U.S. No. 1","7.9","3.02","2.41","17.21",16,"Student"
3901,60,86,16,25,35,True,1901,"c220f198ed02d7700c022c8d916fc1f1.bmp","U.S. No. 1","6.74","2.2","2.78","7.79",8,"Student"
7901,27,29,13,58,64,True,1901,"c220f198ed02d7700c022c8d916fc1f1.bmp","U.S. No. 1","6.74","2.2","2.78","7.79",16,"Student"
5901,50,26,67,50,14,True,1901,"c220f198ed02d7700c022c8d916fc1f1.bmp","U.S. No. 1","6.74","2.2","2.78","7.79",12,"Student"
3902,30,86,0,37,50,True,1902,"b75db31d9dd2e5870fd32b269ae58078.bmp","U.S. No. 1","4.75","1.94","2.12","3.28",8,"Student"
7902,64,64,35,59,62,True,1902,"b75db31d9dd2e5870fd32b269ae58078.bmp","U.S. No. 1","4.75","1.94","2.12","3.28",16,"Student"
5902,50,50,37,65,77,True,1902,"b75db31d9dd2e5870fd32b269ae58078.bmp","U.S. No. 1","4.75","1.94","2.12","3.28",12,"Student"
7903,94,NULL,NULL,NULL,76,True,1903,"c81a630f49ef4808479f3a103fa38556.bmp","U.S. No. 1","3.38","2.87","1.05","5.45",16,"Student"
3903,85,67,0,5,85,True,1903,"c81a630f49ef4808479f3a103fa38556.bmp","U.S. No. 1","3.38","2.87","1.05","5.45",8,"Student"
5903,74,81,15,36,35,True,1903,"c81a630f49ef4808479f3a103fa38556.bmp","U.S. No. 1","3.38","2.87","1.05","5.45",12,"Student"
3904,24,85,0,22,35,True,1904,"d4879745eac974a2662cacf09bb2588e.bmp","U.S. No. 1","7.14","1.92","2.66","4.48",8,"Student"
5904,7,82,61,24,59,True,1904,"d4879745eac974a2662cacf09bb2588e.bmp","U.S. No. 1","7.14","1.92","2.66","4.48",12,"Student"
7904,8,94,7,21,70,True,1904,"d4879745eac974a2662cacf09bb2588e.bmp","U.S. No. 1","7.14","1.92","2.66","4.48",16,"Student"
7905,25,60,19,23,58,True,1905,"0789cbb0b493895a26d196d92197cc59.bmp","U.S. No. 1","7.11","1.85","3.46","6.55",16,"Student"
5905,50,34,33,18,27,True,1905,"0789cbb0b493895a26d196d92197cc59.bmp","U.S. No. 1","7.11","1.85","3.46","6.55",12,"Student"
3905,34,7,0,24,29,True,1905,"0789cbb0b493895a26d196d92197cc59.bmp","U.S. No. 1","7.11","1.85","3.46","6.55",8,"Student"
3906,84,100,0,78,93,True,1906,"e3dc6765ae97e4a32f417654549bb8af.bmp","U.S. No. 1","7.44","3.34","1.71","11.6",8,"Student"
7906,64,88,57,37,73,True,1906,"e3dc6765ae97e4a32f417654549bb8af.bmp","U.S. No. 1","7.44","3.34","1.71","11.6",16,"Student"
5906,75,87,71,63,68,True,1906,"e3dc6765ae97e4a32f417654549bb8af.bmp","U.S. No. 1","7.44","3.34","1.71","11.6",12,"Student"
7907,89,NULL,61,58,NULL,True,1907,"1af38b36eccc29de046cb2144e41661e.bmp","U.S. No. 2","7.93","4.5","1.54","34.03",16,"Student"
3907,81,81,22,41,NULL,True,1907,"1af38b36eccc29de046cb2144e41661e.bmp","U.S. No. 2","7.93","4.5","1.54","34.03",8,"Student"
5907,80,37,35,38,NULL,True,1907,"1af38b36eccc29de046cb2144e41661e.bmp","U.S. No. 2","7.93","4.5","1.54","34.03",12,"Student"
5908,50,39,40,50,30,True,1908,"001daa3b7979537135c8554e3b7321f1.bmp","U.S. No. 1","5.15","2.18","2.13","5.85",12,"Student"
3908,47,5,0,8,5,True,1908,"001daa3b7979537135c8554e3b7321f1.bmp","U.S. No. 1","5.15","2.18","2.13","5.85",8,"Student"
7908,43,18,13,58,36,True,1908,"001daa3b7979537135c8554e3b7321f1.bmp","U.S. No. 1","5.15","2.18","2.13","5.85",16,"Student"
3909,30,0,0,9,26,True,1909,"681e72c3b6779fa2693035b6b648d23c.bmp","U.S. No. 1","7.35","2.39","2.83","9.41",8,"Student"
7909,30,57,32,22,68,True,1909,"681e72c3b6779fa2693035b6b648d23c.bmp","U.S. No. 1","7.35","2.39","2.83","9.41",16,"Student"
5909,50,30,70,22,35,True,1909,"681e72c3b6779fa2693035b6b648d23c.bmp","U.S. No. 1","7.35","2.39","2.83","9.41",12,"Student"
7910,88,89,85,87,89,True,1910,"18bd36add9e53f9a8e5454c63dbc605a.bmp","U.S. No. 1","5.82","3.29","1.19","7.65",16,"Student"
3910,95,100,0,68,100,True,1910,"18bd36add9e53f9a8e5454c63dbc605a.bmp","U.S. No. 1","5.82","3.29","1.19","7.65",8,"Student"
5910,78,84,15,23,97,True,1910,"18bd36add9e53f9a8e5454c63dbc605a.bmp","U.S. No. 1","5.82","3.29","1.19","7.65",12,"Student"
5911,50,25,25,19,NULL,True,1911,"1280ace59e41c4cb53d795139763bf24.bmp","U.S. No. 2","9.08","3.37","2.57","26.88",12,"Student"
7911,59,27,28,29,NULL,True,1911,"1280ace59e41c4cb53d795139763bf24.bmp","U.S. No. 2","9.08","3.37","2.57","26.88",16,"Student"
3911,60,6,4,35,NULL,True,1911,"1280ace59e41c4cb53d795139763bf24.bmp","U.S. No. 2","9.08","3.37","2.57","26.88",8,"Student"
7912,12,20,16,15,18,True,1912,"601136c51b2ace3ea36ca4d99609fcdd.bmp","U.S. No. 1","7.11","2.39","2.71","10.44",16,"Student"
3912,40,4,5,22,4,True,1912,"601136c51b2ace3ea36ca4d99609fcdd.bmp","U.S. No. 1","7.11","2.39","2.71","10.44",8,"Student"
5912,50,7,14,17,4,True,1912,"601136c51b2ace3ea36ca4d99609fcdd.bmp","U.S. No. 1","7.11","2.39","2.71","10.44",12,"Student"
3913,78,100,0,94,100,True,1913,"6d26fd7a7261e759b8b1ce48081983e1.bmp","U.S. No. 1","8.95","3.31","2.32","16.56",8,"Student"
5913,70,85,14,90,95,True,1913,"6d26fd7a7261e759b8b1ce48081983e1.bmp","U.S. No. 1","8.95","3.31","2.32","16.56",12,"Student"
7913,42,86,33,92,91,True,1913,"6d26fd7a7261e759b8b1ce48081983e1.bmp","U.S. No. 1","8.95","3.31","2.32","16.56",16,"Student"
7914,40,36,62,64,NULL,True,1914,"edca6d324ac31559279686983a22b9b7.bmp","U.S. No. 2","9.02","3.13","2.7","23.73",16,"Student"
5914,50,6,74,9,NULL,True,1914,"edca6d324ac31559279686983a22b9b7.bmp","U.S. No. 2","9.02","3.13","2.7","23.73",12,"Student"
3914,60,1,4,50,NULL,True,1914,"edca6d324ac31559279686983a22b9b7.bmp","U.S. No. 2","9.02","3.13","2.7","23.73",8,"Student"
7915,12,7,50,8,17,True,1915,"bafd69d01d0f446bd593390d6b8975f2.bmp","U.S. No. 1","6.79","2.46","2.56","11.73",16,"Student"
3915,50,4,8,4,4,True,1915,"bafd69d01d0f446bd593390d6b8975f2.bmp","U.S. No. 1","6.79","2.46","2.56","11.73",8,"Student"
5915,60,3,20,6,5,True,1915,"bafd69d01d0f446bd593390d6b8975f2.bmp","U.S. No. 1","6.79","2.46","2.56","11.73",12,"Student"
5916,79,10,33,9,NULL,True,1916,"9d14b88538c0d8c30203cca430edcee4.bmp","U.S. No. 2","7.3","4.19","1.4","20.25",12,"Student"
7916,80,NULL,83,27,NULL,True,1916,"9d14b88538c0d8c30203cca430edcee4.bmp","U.S. No. 2","7.3","4.19","1.4","20.25",16,"Student"
3916,61,19,26,15,NULL,True,1916,"9d14b88538c0d8c30203cca430edcee4.bmp","U.S. No. 2","7.3","4.19","1.4","20.25",8,"Student"
5917,76,63,13,17,62,True,1917,"40ea5f36cb84f3d5b13c6549e874fdb0.bmp","U.S. No. 1","3.9","3.01","1.16","7.95",12,"Student"
3917,91,92,0,70,74,True,1917,"40ea5f36cb84f3d5b13c6549e874fdb0.bmp","U.S. No. 1","3.9","3.01","1.16","7.95",8,"Student"
7917,90,NULL,69,59,81,True,1917,"40ea5f36cb84f3d5b13c6549e874fdb0.bmp","U.S. No. 1","3.9","3.01","1.16","7.95",16,"Student"
3918,39,95,25,94,80,True,1918,"d6278c8184afa8468154d76f51c057b2.bmp","U.S. No. 1","8.8","3.06","2.47","18.44",8,"Student"
7918,60,37,37,85,83,True,1918,"d6278c8184afa8468154d76f51c057b2.bmp","U.S. No. 1","8.8","3.06","2.47","18.44",16,"Student"
5918,50,50,50,50,13,True,1918,"d6278c8184afa8468154d76f51c057b2.bmp","U.S. No. 1","8.8","3.06","2.47","18.44",12,"Student"
7919,83,68,65,NULL,77,True,1919,"4d9a2d8c8bc097287a6928ef5ceeeb2a.bmp","U.S. No. 1","5.87","3.47","1.36","12.74",16,"Student"
5919,81,90,15,24,88,True,1919,"4d9a2d8c8bc097287a6928ef5ceeeb2a.bmp","U.S. No. 1","5.87","3.47","1.36","12.74",12,"Student"
3919,91,85,0,24,78,True,1919,"4d9a2d8c8bc097287a6928ef5ceeeb2a.bmp","U.S. No. 1","5.87","3.47","1.36","12.74",8,"Student"
3920,68,20,50,11,NULL,True,1920,"db59b4608526ea6cee2d0a8a4a3a7a0f.bmp","U.S. No. 2","6.79","4.15","1.52","26.22",8,"Student"
5920,80,11,66,4,NULL,True,1920,"db59b4608526ea6cee2d0a8a4a3a7a0f.bmp","U.S. No. 2","6.79","4.15","1.52","26.22",12,"Student"
7920,60,37,62,31,NULL,True,1920,"db59b4608526ea6cee2d0a8a4a3a7a0f.bmp","U.S. No. 2","6.79","4.15","1.52","26.22",16,"Student"
5921,84,11,24,16,25,True,1921,"03ae5e83d1c15a229ec43fca8a9f2d6d.bmp","U.S. No. 1","5.2","2.96","1.5","9.27",12,"Student"
3921,60,17,10,6,18,True,1921,"03ae5e83d1c15a229ec43fca8a9f2d6d.bmp","U.S. No. 1","5.2","2.96","1.5","9.27",8,"Student"
7921,64,43,62,37,36,True,1921,"03ae5e83d1c15a229ec43fca8a9f2d6d.bmp","U.S. No. 1","5.2","2.96","1.5","9.27",16,"Student"
3922,38,85,0,73,75,True,1922,"2ba9a4fe714a5662951799d311f7fc7d.bmp","U.S. No. 1","7.98","2.95","2.49","13.18",8,"Student"
7922,37,77,33,70,77,True,1922,"2ba9a4fe714a5662951799d311f7fc7d.bmp","U.S. No. 1","7.98","2.95","2.49","13.18",16,"Student"
5922,50,67,73,24,49,True,1922,"2ba9a4fe714a5662951799d311f7fc7d.bmp","U.S. No. 1","7.98","2.95","2.49","13.18",12,"Student"
5923,75,68,76,NULL,NULL,True,1923,"c28b05e2cfaee59d74ba071266128360.bmp","U.S. No. 2","6.23","4.04","1.16","20.26",12,"Student"
3923,91,23,2,5,NULL,True,1923,"c28b05e2cfaee59d74ba071266128360.bmp","U.S. No. 2","6.23","4.04","1.16","20.26",8,"Student"
7923,88,66,67,66,NULL,True,1923,"c28b05e2cfaee59d74ba071266128360.bmp","U.S. No. 2","6.23","4.04","1.16","20.26",16,"Student"
3924,60,26,9,10,30,True,1924,"c30c5eea1d0f47becbad63a1409466c2.bmp","U.S. No. 1","5.61","2.65","1.75","6.59",8,"Student"
5924,83,18,75,38,50,True,1924,"c30c5eea1d0f47becbad63a1409466c2.bmp","U.S. No. 1","5.61","2.65","1.75","6.59",12,"Student"
7924,75,59,62,60,55,True,1924,"c30c5eea1d0f47becbad63a1409466c2.bmp","U.S. No. 1","5.61","2.65","1.75","6.59",16,"Student"
7925,NULL,NULL,NULL,NULL,NULL,True,1925,"7dd9f8029bc0521d0e174d98805c4b69.bmp","Other","1.57","1.25","1.07","0.49",16,"Student"
3925,25,0,0,93,NULL,True,1925,"7dd9f8029bc0521d0e174d98805c4b69.bmp","Other","1.57","1.25","1.07","0.49",8,"Student"
5925,NULL,NULL,72,50,NULL,True,1925,"7dd9f8029bc0521d0e174d98805c4b69.bmp","Other","1.57","1.25","1.07","0.49",12,"Student"
5926,62,14,68,13,NULL,True,1926,"08e20064eaef580cbc9527ee7491f30a.bmp","U.S. No. 2","8.86","3.62","2.02","26.26",12,"Student"
3926,61,26,22,11,NULL,True,1926,"08e20064eaef580cbc9527ee7491f30a.bmp","U.S. No. 2","8.86","3.62","2.02","26.26",8,"Student"
7926,61,30,59,11,NULL,True,1926,"08e20064eaef580cbc9527ee7491f30a.bmp","U.S. No. 2","8.86","3.62","2.02","26.26",16,"Student"
7927,56,NULL,68,67,100,True,1927,"4d74d3b80fd710edc670671c0ba42f21.bmp","U.S. No. 1","4.38","2.13","1.7","3.96",16,"Student"
5927,50,12,73,50,50,True,1927,"4d74d3b80fd710edc670671c0ba42f21.bmp","U.S. No. 1","4.38","2.13","1.7","3.96",12,"Student"
3927,24,14,0,35,54,True,1927,"4d74d3b80fd710edc670671c0ba42f21.bmp","U.S. No. 1","4.38","2.13","1.7","3.96",8,"Student"
5928,58,25,57,40,NULL,True,1928,"6c53c654a12e4cce4d20e4a320eb4b32.bmp","U.S. No. 2","7.94","3.43","2.13","22.85",12,"Student"
3928,65,35,30,37,NULL,True,1928,"6c53c654a12e4cce4d20e4a320eb4b32.bmp","U.S. No. 2","7.94","3.43","2.13","22.85",8,"Student"
7928,61,33,66,27,NULL,True,1928,"6c53c654a12e4cce4d20e4a320eb4b32.bmp","U.S. No. 2","7.94","3.43","2.13","22.85",16,"Student"
5929,79,32,33,23,NULL,True,1929,"c415c50d1e9214b10767eaa50860c364.bmp","Other","2.73","1.48","1.65","1.38",12,"Student"
7929,NULL,NULL,NULL,35,NULL,True,1929,"c415c50d1e9214b10767eaa50860c364.bmp","Other","2.73","1.48","1.65","1.38",16,"Student"
3929,45,3,4,16,NULL,True,1929,"c415c50d1e9214b10767eaa50860c364.bmp","Other","2.73","1.48","1.65","1.38",8,"Student"
5930,76,63,50,50,50,True,1930,"d2b3cc4fe32f5e9d50fdba6477639096.bmp","U.S. No. 1","4.74","2.55","1.67","6.69",12,"Student"
7930,60,59,57,NULL,44,True,1930,"d2b3cc4fe32f5e9d50fdba6477639096.bmp","U.S. No. 1","4.74","2.55","1.67","6.69",16,"Student"
3930,65,19,21,14,19,True,1930,"d2b3cc4fe32f5e9d50fdba6477639096.bmp","U.S. No. 1","4.74","2.55","1.67","6.69",8,"Student"
3931,50,3,2,8,5,True,1931,"638132442f3dfb297d6ea0b4335472c9.bmp","U.S. No. 1","5.66","2.16","2.41","6.41",8,"Student"
5931,50,20,28,13,6,True,1931,"638132442f3dfb297d6ea0b4335472c9.bmp","U.S. No. 1","5.66","2.16","2.41","6.41",12,"Student"
7931,32,62,13,11,10,True,1931,"638132442f3dfb297d6ea0b4335472c9.bmp","U.S. No. 1","5.66","2.16","2.41","6.41",16,"Student"
3932,36,40,3,25,31,True,1932,"63efced1648ba30d4d7e17e90da63a38.bmp","U.S. No. 1","5.7","2.8","1.87","9.45",8,"Student"
7932,58,59,57,24,24,True,1932,"63efced1648ba30d4d7e17e90da63a38.bmp","U.S. No. 1","5.7","2.8","1.87","9.45",16,"Student"
5932,50,50,64,50,33,True,1932,"63efced1648ba30d4d7e17e90da63a38.bmp","U.S. No. 1","5.7","2.8","1.87","9.45",12,"Student"
5933,50,50,67,42,19,True,1933,"046b699805f0711d6aebc58bfb936b3e.bmp","U.S. No. 1","8.26","2.96","2.36","15.07",12,"Student"
7933,60,63,34,7,16,True,1933,"046b699805f0711d6aebc58bfb936b3e.bmp","U.S. No. 1","8.26","2.96","2.36","15.07",16,"Student"
3933,57,18,10,25,19,True,1933,"046b699805f0711d6aebc58bfb936b3e.bmp","U.S. No. 1","8.26","2.96","2.36","15.07",8,"Student"
7934,59,16,20,36,22,True,1934,"ca7472398ed563d8e8a33c46f4a809d1.bmp","U.S. No. 1","5.72","2.32","2.22","5.56",16,"Student"
5934,50,38,28,19,22,True,1934,"ca7472398ed563d8e8a33c46f4a809d1.bmp","U.S. No. 1","5.72","2.32","2.22","5.56",12,"Student"
3934,60,65,7,59,50,True,1934,"ca7472398ed563d8e8a33c46f4a809d1.bmp","U.S. No. 1","5.72","2.32","2.22","5.56",8,"Student"
5935,58,7,67,16,NULL,True,1935,"e82d2133b7cdebed0159c997e07c85ef.bmp","U.S. No. 2","7.45","3.34","2.09","23.27",12,"Student"
7935,56,6,84,7,NULL,True,1935,"e82d2133b7cdebed0159c997e07c85ef.bmp","U.S. No. 2","7.45","3.34","2.09","23.27",16,"Student"
3935,NULL,3,64,4,NULL,True,1935,"e82d2133b7cdebed0159c997e07c85ef.bmp","U.S. No. 2","7.45","3.34","2.09","23.27",8,"Student"
5936,59,25,70,21,NULL,True,1936,"5e80451cad768fc76480727e1b233be4.bmp","U.S. No. 2","6.64","3.61","1.69","22.7",12,"Student"
7936,58,NULL,60,35,NULL,True,1936,"5e80451cad768fc76480727e1b233be4.bmp","U.S. No. 2","6.64","3.61","1.69","22.7",16,"Student"
3936,60,3,4,51,NULL,True,1936,"5e80451cad768fc76480727e1b233be4.bmp","U.S. No. 2","6.64","3.61","1.69","22.7",8,"Student"
3937,60,20,19,38,30,True,1937,"9a6d24717f496ff77ef09a60e1c4b700.bmp","U.S. No. 1","7.03","3.41","1.91","17.04",8,"Student"
7937,59,35,27,36,37,True,1937,"9a6d24717f496ff77ef09a60e1c4b700.bmp","U.S. No. 1","7.03","3.41","1.91","17.04",16,"Student"
5937,64,8,66,11,17,True,1937,"9a6d24717f496ff77ef09a60e1c4b700.bmp","U.S. No. 1","7.03","3.41","1.91","17.04",12,"Student"
3938,54,4,3,15,4,True,1938,"9847250356c6cc168829b502d921e27f.bmp","U.S. No. 1","6.27","3.03","1.95","12.67",8,"Student"
7938,50,50,50,36,37,True,1938,"9847250356c6cc168829b502d921e27f.bmp","U.S. No. 1","6.27","3.03","1.95","12.67",16,"Student"
5938,58,15,66,15,13,True,1938,"9847250356c6cc168829b502d921e27f.bmp","U.S. No. 1","6.27","3.03","1.95","12.67",12,"Student"
7939,59,38,33,34,24,True,1939,"9c917abbf0d73fc1046b6c96f443c1a8.bmp","U.S. No. 1","4.33","2.04","1.86","4.26",16,"Student"
5939,55,42,41,50,23,True,1939,"9c917abbf0d73fc1046b6c96f443c1a8.bmp","U.S. No. 1","4.33","2.04","1.86","4.26",12,"Student"
3939,55,4,6,22,9,True,1939,"9c917abbf0d73fc1046b6c96f443c1a8.bmp","U.S. No. 1","4.33","2.04","1.86","4.26",8,"Student"
3940,30,3,0,25,35,True,1940,"8ff762255f3ce2b74f6bd48cd39e48b2.bmp","U.S. No. 1","6.41","2.21","2.59","6.18",8,"Student"
7940,36,66,33,59,57,True,1940,"8ff762255f3ce2b74f6bd48cd39e48b2.bmp","U.S. No. 1","6.41","2.21","2.59","6.18",16,"Student"
5940,17,50,41,31,32,True,1940,"8ff762255f3ce2b74f6bd48cd39e48b2.bmp","U.S. No. 1","6.41","2.21","2.59","6.18",12,"Student"
5941,83,10,27,11,50,True,1941,"b0e3b65c68c50533a30869c297ce913e.bmp","U.S. No. 1","4.03","3.23","1.09","8.99",12,"Student"
3941,95,5,0,4,89,True,1941,"b0e3b65c68c50533a30869c297ce913e.bmp","U.S. No. 1","4.03","3.23","1.09","8.99",8,"Student"
7941,86,NULL,38,NULL,71,True,1941,"b0e3b65c68c50533a30869c297ce913e.bmp","U.S. No. 1","4.03","3.23","1.09","8.99",16,"Student"
7942,14,75,35,22,34,True,1942,"d4ea902751d2d28b7ea35fef847a6871.bmp","U.S. No. 1","4.29","1.51","2.34","2.18",16,"Student"
5942,35,67,28,18,33,True,1942,"d4ea902751d2d28b7ea35fef847a6871.bmp","U.S. No. 1","4.29","1.51","2.34","2.18",12,"Student"
3942,37,70,1,15,11,True,1942,"d4ea902751d2d28b7ea35fef847a6871.bmp","U.S. No. 1","4.29","1.51","2.34","2.18",8,"Student"
7943,19,24,28,60,61,True,1943,"f7f37520ac4e1ea3d9316e4afefaf371.bmp","U.S. No. 1","7.5","2.38","2.83","10.91",16,"Student"
5943,50,8,64,19,17,True,1943,"f7f37520ac4e1ea3d9316e4afefaf371.bmp","U.S. No. 1","7.5","2.38","2.83","10.91",12,"Student"
3943,34,5,10,63,45,True,1943,"f7f37520ac4e1ea3d9316e4afefaf371.bmp","U.S. No. 1","7.5","2.38","2.83","10.91",8,"Student"
5944,50,34,64,21,17,True,1944,"6b40e7b7407c1a45c4186aed7c7cdb0c.bmp","U.S. No. 1","6.52","2.84","2.11","12.78",12,"Student"
3944,46,19,4,8,8,True,1944,"6b40e7b7407c1a45c4186aed7c7cdb0c.bmp","U.S. No. 1","6.52","2.84","2.11","12.78",8,"Student"
7944,64,40,39,30,21,True,1944,"6b40e7b7407c1a45c4186aed7c7cdb0c.bmp","U.S. No. 1","6.52","2.84","2.11","12.78",16,"Student"
5945,46,57,31,18,25,True,1945,"b2ecdfe9da10a9ee331503ba242eee79.bmp","U.S. No. 1","5.64","1.72","2.62","3.86",12,"Student"
3945,35,25,6,25,21,True,1945,"b2ecdfe9da10a9ee331503ba242eee79.bmp","U.S. No. 1","5.64","1.72","2.62","3.86",8,"Student"
7945,34,62,35,14,25,True,1945,"b2ecdfe9da10a9ee331503ba242eee79.bmp","U.S. No. 1","5.64","1.72","2.62","3.86",16,"Student"
7946,33,58,35,63,64,True,1946,"9e5364e6beb1fca540433e0a136c3fe6.bmp","U.S. No. 1","5.29","2.2","2.08","5.85",16,"Student"
